analysis_fingerprint,data_fingerprint,dataset_pair,profile,computational_seed,latent_dim,model,nll_per_scalar,standardized_nll_per_scalar,one_step_r2,rollout_nrmse,parameter_count,effective_rank,top_k_singular_energy,subspace_angle_degrees
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,15,32,orthogonal,-0.20212140372032097,1.4757128704659686,-0.0034395506399624333,1.014773220510565,6128.0,25.659085836384666,0.38221460154089043,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,15,32,random,-0.207092334117878,1.4707419400684116,-0.0033153513765285998,1.014967773764997,2560.0,24.933265953718216,0.4326437657464402,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,15,32,separate,-0.18167676646495967,1.49615750772133,-0.0016429165951151,1.0155054748274364,9952.0,23.328573342692422,0.5747990429179798,89.83805848277181
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,15,32,shared,-0.20017681657067687,1.4776574576156127,1.9025702218566666e-05,1.0155476197894242,6128.0,23.20780858837394,0.5755276019919728,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,15,32,shuffled,-0.20816083112856135,1.4696734430577283,-0.0027985048279038104,1.0152002531009299,6128.0,24.511639841266813,0.47851855003268223,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,1,common,-0.2252324179947466,1.4324746997414655,-0.0019001802912469012,1.0141729683693823,514.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,1,orthogonal,-0.22346369986692158,1.4342434178692904,-0.0031549243733809333,1.0142133046294888,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,1,random,-0.2233166643094773,1.4343904534267347,-0.0033015533031762662,1.0141885926452094,390.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,1,separate,-0.2077150120703806,1.4499921056658314,-0.0027210218379159,1.014883938751647,900.0,1.0,1.0,59.71752725518403
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,1,shared,-0.22511358673331774,1.432593531002894,-0.0026297290742323,1.0148447492297126,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,1,shuffled,-0.22431811369309065,1.4333890040431214,-0.003311332402391367,1.0146188196501467,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,2,common,-0.22454332752486617,1.4331637902113457,-0.0016814928333204668,1.014172988611482,645.0,1.8842616135038017,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,2,orthogonal,-0.22250274480477097,1.435204372931441,-0.003275148726062433,1.0142933111431487,653.0,1.810595052022873,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,2,random,-0.22245144510745518,1.4352556726287566,-0.0032630927116879,1.0141735215558532,400.0,1.7751929085079745,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,2,separate,-0.20714085623451953,1.4505662615016923,-0.002639953737247833,1.014883820334938,1162.0,1.4851219680253729,1.0,86.85497960021547
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,2,shared,-0.22440825483185298,1.433298862904359,-0.0024149279863510333,1.0148842928098507,653.0,1.704553872367435,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,2,shuffled,-0.22344862265303267,1.4342584950831794,-0.0033116320919041667,1.0146245656510429,653.0,1.4291096480421668,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,4,common,-0.2228081074756055,1.4348990102606063,-0.0014074478327760667,1.0141735740387077,910.0,3.477078282243511,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,4,orthogonal,-0.22091469130373867,1.4367924264324732,-0.003170053290268067,1.0142313775715361,934.0,3.4997136727770246,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,4,random,-0.22097301254851043,1.4367341051877016,-0.0032991239885348,1.0141949770583785,432.0,3.268138445625773,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,4,separate,-0.20553705508004638,1.4521700626561656,-0.0024463615693126333,1.0148831902467486,1692.0,2.7323177925618345,1.0,88.66674506836766
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,4,shared,-0.22264592635956007,1.4350611913766518,-0.0022233610805276003,1.015002195399155,934.0,2.960496266979836,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,4,shuffled,-0.22161286377060488,1.4360942539656072,-0.0032625697789707333,1.0146284970306756,934.0,2.43634108386466,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,8,common,-0.21909216116777083,1.438614956568441,-0.0011336893546542999,1.0141723175605692,1452.0,6.146310167507122,0.9227439339133504,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,8,orthogonal,-0.21556784630074677,1.4421392714354653,-0.002993190053603266,1.0141423738784285,1532.0,6.497574619743812,0.8873856880070389,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,8,random,-0.21710310284170017,1.4406040148945118,-0.003333901361379067,1.0142523354978674,544.0,6.156600396583961,0.9088170965207127,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,8,separate,-0.20107637001074496,1.456630747725467,-0.002118473637243233,1.0148825746426067,2776.0,4.980124915294188,0.9717903047853053,88.95546368813747
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,8,shared,-0.21896614283240792,1.4387409749038038,-0.0019424901736024664,1.015056872723285,1532.0,5.312354335689414,0.962627360855301,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,8,shuffled,-0.21769422356028603,1.4400128941759258,-0.0032649434716539665,1.0146534222588286,1532.0,5.484985163096095,0.9489283158018349,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,16,common,-0.20861264580602148,1.4490944719301904,-0.0007625234508552999,1.0141719074626183,2584.0,11.200182310392945,0.8087662889661278,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,16,orthogonal,-0.20501773820692396,1.4526893795292881,-0.0032847518504697665,1.0142008020053972,2872.0,12.597045863486642,0.6476882697883305,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,16,random,-0.2088166217860984,1.4488904959501134,-0.0031606133971675662,1.0142260708247723,960.0,12.305812903171523,0.6854733148391251,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,16,separate,-0.18935969779311757,1.4683474199430944,-0.0018006794642021335,1.0148819053170994,5040.0,10.589214717771208,0.8393136481595288,89.14662104970402
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,16,shared,-0.2085156331336645,1.4491914846025473,-0.0012727746520548335,1.0150249625258019,2872.0,10.743450417516646,0.8331758125237751,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,16,shuffled,-0.20940807143216547,1.4482990463040464,-0.0031778126612641666,1.0147124001895795,2872.0,11.720257700845686,0.751124059774345,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,32,common,-0.18076340366582053,1.4769437140703914,-0.0006242528794764332,1.0141707144080645,5040.0,23.069776843266126,0.5877426456157179,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,32,orthogonal,-0.18316371209159688,1.4745434056446152,-0.0038563406762216336,1.014143196983228,6128.0,25.536171972864807,0.38641404781581556,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,32,random,-0.18770277691065074,1.4700043408255612,-0.0035685422758613,1.0144486185797235,2560.0,24.80686457521666,0.45796770906828704,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,32,separate,-0.15844930023831602,1.4992578174978959,-0.002339017234886767,1.0148808090983945,9952.0,23.195287829610773,0.5818030087583087,89.58832093939294
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,32,shared,-0.18048814333819688,1.477218974398015,-0.0011784552198339333,1.015047747390046,6128.0,23.330797519822028,0.5727840557382166,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,16,32,shuffled,-0.18916089404062128,1.4685462236955906,-0.0031102882810371004,1.0147745730164244,6128.0,24.357523493380558,0.4941594295461527,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,1,common,-0.2697315972147474,1.4334641419267384,-0.0018162734276792665,1.0146973906413603,514.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,1,orthogonal,-0.2687777245904058,1.43441801455108,-0.0024442820016229334,1.014701521984668,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,1,random,-0.26807196574138775,1.435123773400098,-0.0032082981665862,1.0147022567805644,390.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,1,separate,-0.2556733927496518,1.4475223463918339,-0.0022212328533208333,1.015237779719721,900.0,1.0,1.0,74.77143274433573
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,1,shared,-0.2695310305757707,1.433664708565715,-0.0026758951076,1.015312461156437,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,1,shuffled,-0.26876445740868043,1.4344312817328053,-0.0031492744914530663,1.0149949508988458,517.0,1.0,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,2,common,-0.26972144141535465,1.433474297726131,-0.0010185747148296,1.0146972492792392,645.0,1.9786792145530814,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,2,orthogonal,-0.2673687044289927,1.4358270347124928,-0.0031810708693463005,1.014784765909565,653.0,1.7792729810985473,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,2,random,-0.26702875164718975,1.4361669874942962,-0.0032549324621506,1.0147460111702584,400.0,1.8120476641538634,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,2,separate,-0.2557533004220626,1.4474424387194231,-0.0017667173278786332,1.0152381337372711,1162.0,1.7836945221534677,1.0,86.56627579253455
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,2,shared,-0.2694885425220094,1.4337071966194763,-0.0018773070812159668,1.015315247341322,653.0,1.8861142440563894,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,2,shuffled,-0.2678845479262846,1.4353111912152012,-0.0031087495197565334,1.014998980925941,653.0,1.5342420031708965,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,4,common,-0.2682101455263542,1.4349855936151314,-0.0007217124387003002,1.0146964879140608,910.0,3.3073744875975444,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,4,orthogonal,-0.265307170076678,1.4378885690648078,-0.0028323329095648665,1.0146990434945231,934.0,3.1692291544660987,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,4,random,-0.26538448700629924,1.4378112521351865,-0.003155243415757266,1.014680177439997,432.0,3.0015445380052657,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,4,separate,-0.2544163730445302,1.4487793660969555,-0.0012596232084789002,1.015237020318957,1692.0,2.7653078887238,1.0,88.67499769167074
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,4,shared,-0.2680347009280149,1.4351610382134707,-0.0014604680528429333,1.015401366794241,934.0,2.8391522009454087,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,4,shuffled,-0.2661948880438959,1.43700085109759,-0.003054389662485167,1.0149894697487005,934.0,2.813604579826873,1.0,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,8,common,-0.2643121402035355,1.4388835989379503,-0.0003184265318219667,1.0146964534580276,1452.0,5.965711632157898,0.9387148908572748,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,8,orthogonal,-0.25963784457274874,1.4435578945687368,-0.0030047465539275336,1.0146712912381626,1532.0,6.25533662111286,0.9116621930353991,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,8,random,-0.2618481872335056,1.4413475519079801,-0.0031483446052104,1.0147312548838159,544.0,6.082229734660675,0.9041657219888918,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,8,separate,-0.249774350387191,1.4534213887542948,-0.0009783327034793667,1.0152367784260885,2776.0,4.930743897107141,0.9764129733317323,89.51190854275472
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,8,shared,-0.26416036655907216,1.4390353725824134,-0.0008699446954310333,1.0154016034431372,1532.0,5.2923689357731005,0.9621661951349156,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,8,shuffled,-0.2627460283573339,1.4404497107841518,-0.0029523883818547334,1.0150006745961762,1532.0,5.488028883928337,0.9500294046298219,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,16,common,-0.25329604673664313,1.4498996924048424,-0.00010087664444256661,1.0146960573183155,2584.0,10.899556814701448,0.8175326777866125,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,16,orthogonal,-0.24963240820680344,1.4535633309346823,-0.0029517141678321,1.0146422961471433,2872.0,12.501008100158275,0.6524258267112406,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,16,random,-0.2534272187675932,1.4497685203738924,-0.0030643031866599,1.014729362679453,960.0,12.660879211416676,0.6535308307715485,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,16,separate,-0.2380181020006149,1.4651776371408707,-0.000868965702842,1.0152363990527116,5040.0,10.606779305380636,0.8449979335185517,89.81644952572545
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,16,shared,-0.253119296596853,1.4500764425446329,-0.0005114187421587001,1.0153735568184292,2872.0,10.773146546704076,0.8167938929195357,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,16,shuffled,-0.2546116778229111,1.4485840613185748,-0.0028072199635949,1.0150177939268779,2872.0,11.582790780527892,0.7542431082749831,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,32,common,-0.2249916586914539,1.4782040804500316,0.00010980815623196672,1.0146972859117298,5040.0,22.51738148778995,0.6119952004333049,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,32,orthogonal,-0.22772670176163426,1.4754690373798514,-0.0037433204452899335,1.0146913781861562,6128.0,25.181839931367424,0.4105810134320021,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,32,random,-0.23201768959316246,1.471178049548323,-0.003500863572586633,1.0148792744071475,2560.0,24.90220740047545,0.431299925355306,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,32,separate,-0.20701543490210042,1.4961803042393853,-0.0017728880035881,1.0152348844861103,9952.0,23.386388118053446,0.5892750556915242,89.74537331440892
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,32,shared,-0.22471525170494464,1.478480487436541,-0.0003335527962009333,1.0153171590878383,6128.0,23.30301740237203,0.5771520242836553,0.0
a22062f9bfdb67fa59b7fa12cd9765583b5d11b073a1abdd6b722b38b6032a35,86cdca0dfb8317686a405ef5dfe5eb2f459b448d83c0b8de0f76f04d1240fbe4,visual_responding__visual_spontaneous,formal,17,32,shuffled,-0.2336110126639075,1.469584726477578,-0.0025867252876040987,1.0149852042307739,6128.0,24.174655075002246,0.4966774139809716,0.0
